tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
default,3674,7,3,greedy_probability,,531.844,528.274,52.56,74.541,0.9011740284745151,0.8588970874962614,0.04227694097825374,3,{0: 3},topk,0.08,,,,,,,,,,,,,,,,,,,,,
default,3674,7,3,greedy_degree,,531.844,528.274,30.724,53.6085,0.9422311805717466,0.8985214112373503,0.0437097693343963,3,{0: 3},topk,0.06,,,,,,,,,,,,,,,,,,,,,
default,3674,7,3,greedy_bridge,,531.844,528.274,480.18,474.302,0.09714126698806425,0.10216667865539475,-0.005025411667330504,3,{0: 3},topk,0.53,,,,,,,,,,,,,,,,,,,,,
default,3674,7,3,greedy_betweenness,,531.844,528.274,30.724,53.6085,0.9422311805717466,0.8985214112373503,0.0437097693343963,3,{0: 3},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,3674,7,3,greedy_spectral,,531.844,528.274,199.796,178.503,0.624333451162371,0.6621014852141124,-0.03776803405174134,3,{0: 3},topk,0.21,,,,,,,,,,,,,,,,,,,,,
default,3674,7,3,alns,7.0,531.844,528.274,30.724,53.6085,0.9422311805717466,0.8985214112373503,0.0437097693343963,3,{0: 3},max_iter,16.76,300.0,217.0,"{0: 0.7806552629381872, 1: 1.16479045109707, 2: 0.6496551790340339, 3: 0.39226324511250005}","{'random': 0.5390525637225002, 'probability': 1.1895810039125692, 'degree': 0.6087768658847957, 'bridge': 0.7026811999803273, 'betweenness': 1.215859154550706, 'spectral': 0.5789805497860503}","{'random': 0.5973301262803558, 'worst': 0.9031829837655707, 'related': 0.37428538474094414}","{'random': 0, 'probability': 1, 'degree': 0, 'bridge': 1, 'betweenness': 1, 'spectral': 1}","{1: 1, 0: 3}","{0: 3, 1: 1, 2: 0, 3: 0}","{0: 78, 1: 122, 2: 76, 3: 24}","{'random': 4, 'probability': 6, 'degree': 8, 'bridge': 2, 'betweenness': 10, 'spectral': 8}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 7, 1: 432, 2: 7314, 3: 12494}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,3463,28,3,greedy_random,7.0,538.636,518.6645,533.178,513.0805,0.010133002621436349,0.010766111812163692,-0.0006331091907273434,3,{0: 3},topk,0.59,,,,,,,,,,,,,,,,,,,,,
default,3463,28,3,greedy_probability,,538.636,518.6645,274.608,272.2215,0.49017889632330547,0.4751491571140882,0.015029739209217241,3,{0: 3},topk,0.32,,,,,,,,,,,,,,,,,,,,,
default,3463,28,3,greedy_degree,,538.636,518.6645,308.716,318.267,0.426855984375348,0.38637211530767956,0.04048386906766843,3,{0: 3},topk,0.37,,,,,,,,,,,,,,,,,,,,,
default,3463,28,3,greedy_bridge,,538.636,518.6645,537.386,516.3335,0.0023206766721868277,0.004494234712420053,-0.0021735580402332255,3,{0: 3},topk,0.59,,,,,,,,,,,,,,,,,,,,,
default,3463,28,3,greedy_betweenness,,538.636,518.6645,526.88,507.0995,0.02182549996658223,0.022297650986331186,-0.00047215101974895646,3,{0: 3},topk,0.57,,,,,,,,,,,,,,,,,,,,,
default,3463,28,3,greedy_spectral,,538.636,518.6645,274.608,272.2215,0.49017889632330547,0.4751491571140882,0.015029739209217241,3,{0: 3},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,3463,28,3,alns,7.0,538.636,518.6645,274.608,272.2215,0.49017889632330547,0.4751491571140882,0.015029739209217241,3,{0: 3},max_iter,25.71,300.0,238.0,"{0: 1.1922231818459725, 1: 0.8539042017131645, 2: 0.6758039035559523, 3: 0.9494295354197126}","{'random': 0.6262351953806027, 'probability': 0.8479946832842028, 'degree': 0.7899365849015918, 'bridge': 1.1004590436790378, 'betweenness': 1.3677432340022366, 'spectral': 0.8864278160002904}","{'random': 0.5084196561244801, 'worst': 0.9597936792012774, 'related': 0.9548426584331267}","{'random': 0, 'probability': 2, 'degree': 2, 'bridge': 2, 'betweenness': 1, 'spectral': 1}","{0: 6, 2: 1, 3: 1}","{0: 6, 1: 0, 2: 1, 3: 1}","{0: 113, 1: 63, 2: 54, 3: 70}","{'random': 3, 'probability': 11, 'degree': 11, 'bridge': 1, 'betweenness': 1, 'spectral': 13}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 28, 1: 1169, 2: 11698, 3: 8523}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,222,19,3,greedy_random,7.0,538.894,521.737,403.992,400.853,0.25033123397180146,0.23169527942239088,0.018635954549410583,3,{0: 3},topk,0.44,,,,,,,,,,,,,,,,,,,,,
default,222,19,3,greedy_probability,,538.894,521.737,194.024,167.1195,0.6399588787405315,0.6796863170524613,-0.03972743831192982,3,{0: 3},topk,0.19,,,,,,,,,,,,,,,,,,,,,
default,222,19,3,greedy_degree,,538.894,521.737,128.582,101.6335,0.7613964898477252,0.8052016629067902,-0.04380517305906495,3,{0: 3},topk,0.12,,,,,,,,,,,,,,,,,,,,,
default,222,19,3,greedy_bridge,,538.894,521.737,528.68,505.048,0.01895363466655786,0.031987380615137395,-0.013033745948579534,3,{0: 3},topk,0.57,,,,,,,,,,,,,,,,,,,,,
default,222,19,3,greedy_betweenness,,538.894,521.737,128.582,101.6335,0.7613964898477252,0.8052016629067902,-0.04380517305906495,3,{0: 3},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,222,19,3,greedy_spectral,,538.894,521.737,128.582,101.6335,0.7613964898477252,0.8052016629067902,-0.04380517305906495,3,{0: 3},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,222,19,3,alns,7.0,538.894,521.737,128.582,101.6335,0.7613964898477252,0.8052016629067902,-0.04380517305906495,3,{0: 3},max_iter,28.68,300.0,256.0,"{0: 1.8469074452317986, 1: 1.4905664967047947, 2: 1.2076110207674566, 3: 1.7105504365073074}","{'random': 2.104628100909957, 'probability': 1.2263009115702332, 'degree': 1.7780314664214902, 'bridge': 1.645067094223167, 'betweenness': 1.7086890101978256, 'spectral': 1.4022899832960003}","{'random': 1.4900029290334629, 'worst': 1.9095282394931339, 'related': 1.1366558990854367}","{'random': 4, 'probability': 1, 'degree': 1, 'bridge': 1, 'betweenness': 2, 'spectral': 0}","{3: 2, 0: 7}","{0: 7, 1: 0, 2: 0, 3: 2}","{0: 84, 1: 63, 2: 69, 3: 84}","{'random': 2, 'probability': 3, 'degree': 13, 'bridge': 1, 'betweenness': 11, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 19, 1: 1225, 2: 10872, 3: 9298}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
